"Timestamp","CPU cores","CPU capacity provisioned [MHZ]","CPU usage [MHZ]","CPU usage [%]","Memory capacity provisioned [KB]","Memory usage [KB]","Memory usage [%]","Disk read throughput [KB/s]","Disk write throughput [KB/s]","Disk size [GB]","Network received throughput [KB/s]","Network transmitted throughput [KB/s]"
"10.11.2015 20:25:00","4","0","211","2,2","10485760","467665","4,46","0","7","350","2","2"
"10.11.2015 20:30:00","4","0","210","2,19","10485760","536871","5,12","0","7","350","2","2"
"10.11.2015 20:35:00","4","0","225","2,35","10485760","725615","6,92","0","8","350","15","16"
"10.11.2015 20:40:00","4","0","208","2,16","10485760","607126","5,79","0","7","350","2","2"
"10.11.2015 20:45:00","4","0","253","2,63","10485760","361759","3,45","0","11","350","27","27"
"10.11.2015 20:50:00","4","0","325","3,39","10485760","635437","6,06","0","13","350","61","65"
"10.11.2015 20:55:00","4","0","208","2,17","10485760","544211","5,19","0","7","350","2","2"
"10.11.2015 21:00:00","4","0","207","2,15","10485760","292553","2,79","0","7","350","3","2"
"10.11.2015 21:05:00","4","0","243","2,54","10485760","334496","3,19","0","9","350","15","16"
"10.11.2015 21:10:00","4","0","209","2,18","10485760","557842","5,32","0","8","350","2","2"
"10.11.2015 21:15:00","4","0","202","2,1","10485760","565182","5,39","0","8","350","3","2"
"10.11.2015 21:20:00","4","0","370","3,85","10485760","445645","4,25","0","16","350","85","91"
"10.11.2015 21:25:00","4","0","215","2,24","10485760","467665","4,46","0","7","350","2","2"
"10.11.2015 21:30:00","4","0","205","2,14","10485760","578814","5,52","0","7","350","2","2"
"10.11.2015 21:35:00","4","0","223","2,32","10485760","502268","4,79","0","8","350","15","16"
"10.11.2015 21:40:00","4","0","206","2,15","10485760","467665","4,46","0","7","350","2","2"
"10.11.2015 21:45:00","4","0","213","2,22","10485760","634388","6,05","0","23","350","3","2"
"10.11.2015 21:50:00","4","0","369","3,84","10485760","544211","5,19","0","15","350","85","91"
"10.11.2015 21:55:00","4","0","211","2,21","10485760","327156","3,12","0","7","350","3","2"
"10.11.2015 22:00:00","4","0","207","2,16","10485760","424673","4,05","1","9","350","4","5"
"10.11.2015 22:05:00","4","0","263","2,74","10485760","753926","7,19","22","11","350","20","32"
"10.11.2015 22:10:00","4","0","221","2,3","10485760","691012","6,59","0","8","350","2","2"
"10.11.2015 22:15:00","4","0","236","2,46","10485760","628097","5,99","0","7","350","3","2"
"10.11.2015 22:20:00","4","0","404","4,21","10485760","340787","3,25","0","15","350","85","91"
"10.11.2015 22:25:00","4","0","234","2,44","10485760","439353","4,19","0","7","350","2","2"
"10.11.2015 22:30:00","4","0","220","2,3","10485760","502268","4,79","0","7","350","2","2"
"10.11.2015 22:35:00","4","0","243","2,53","10485760","460325","4,39","0","8","350","15","16"
"10.11.2015 22:40:00","4","0","210","2,19","10485760","586154","5,59","0","6","350","2","2"
"10.11.2015 22:45:00","4","0","209","2,17","10485760","502268","4,79","0","8","350","3","2"
"10.11.2015 22:50:00","4","0","317","3,3","10485760","418382","3,99","0","13","350","61","65"
"10.11.2015 22:55:00","4","0","260","2,71","10485760","628097","5,99","0","9","350","26","28"
"10.11.2015 23:00:00","4","0","251","2,62","10485760","578814","5,52","1","8","350","25","127"
"10.11.2015 23:05:00","4","0","226","2,35","10485760","550502","5,25","0","8","350","15","16"
"10.11.2015 23:10:00","4","0","204","2,13","10485760","466616","4,45","0","7","350","2","2"
"10.11.2015 23:15:00","4","0","203","2,11","10485760","439353","4,19","0","7","350","3","2"
"10.11.2015 23:20:00","4","0","202","2,1","10485760","487588","4,65","0","6","350","3","2"
"10.11.2015 23:25:00","4","0","359","3,75","10485760","634388","6,05","0","15","350","85","91"
"10.11.2015 23:30:00","4","0","204","2,13","10485760","355467","3,39","0","7","350","3","2"
"10.11.2015 23:35:00","4","0","211","2,2","10485760","578814","5,52","0","7","350","5","4"
"10.11.2015 23:40:00","4","0","220","2,29","10485760","446693","4,26","0","7","350","12","13"
"10.11.2015 23:45:00","4","0","215","2,24","10485760","432013","4,12","0","8","350","3","2"
"10.11.2015 23:50:00","4","0","210","2,19","10485760","487588","4,65","0","6","350","3","2"
"10.11.2015 23:55:00","4","0","365","3,81","10485760","586154","5,59","0","15","350","85","91"
"11.11.2015 00:00:00","4","0","204","2,13","10485760","586154","5,59","0","6","350","3","2"
"11.11.2015 00:05:00","4","0","234","2,44","10485760","697303","6,65","28","111","350","18","14"
"11.11.2015 00:10:00","4","0","316","3,29","10485760","886047","8,45","6","24","350","15","16"
"11.11.2015 00:15:00","4","0","209","2,18","10485760","515899","4,92","0","7","350","3","2"
"11.11.2015 00:20:00","4","0","207","2,16","10485760","445645","4,25","0","6","350","3","2"
"11.11.2015 00:25:00","4","0","364","3,8","10485760","432013","4,12","0","15","350","85","91"
"11.11.2015 00:30:00","4","0","214","2,23","10485760","649069","6,19","1","68","350","3","2"
"11.11.2015 00:35:00","4","0","213","2,21","10485760","460325","4,39","146","11","350","3","2"
"11.11.2015 00:40:00","4","0","229","2,39","10485760","607126","5,79","0","7","350","15","16"
"11.11.2015 00:45:00","4","0","209","2,18","10485760","774898","7,39","0","19","350","3","2"
"11.11.2015 00:50:00","4","0","204","2,12","10485760","565182","5,39","0","7","350","3","2"
"11.11.2015 00:55:00","4","0","345","3,6","10485760","452985","4,32","0","14","350","65","70"
"11.11.2015 01:00:00","4","0","254","2,64","10485760","649069","6,19","0","9","350","22","23"
"11.11.2015 01:05:00","4","0","225","2,35","10485760","481296","4,59","298","16","350","3","2"
"11.11.2015 01:10:00","4","0","229","2,38","10485760","607126","5,79","0","8","350","15","16"
"11.11.2015 01:15:00","4","0","204","2,13","10485760","397410","3,79","0","7","350","3","2"
"11.11.2015 01:20:00","4","0","207","2,16","10485760","544211","5,19","12","7","350","6","6"
"11.11.2015 01:25:00","4","0","215","2,24","10485760","544211","5,19","0","7","350","3","2"
"11.11.2015 01:30:00","4","0","694","7,24","10485760","900727","8,59","1072","57","350","89","224"
"11.11.2015 01:35:00","4","0","213","2,22","10485760","823132","7,85","0","7","350","3","2"
"11.11.2015 01:40:00","4","0","234","2,44","10485760","550502","5,25","0","8","350","15","16"
"11.11.2015 01:45:00","4","0","217","2,26","10485760","460325","4,39","9","9","350","3","2"
"11.11.2015 01:50:00","4","0","211","2,2","10485760","571474","5,45","0","7","350","3","2"
"11.11.2015 01:55:00","4","0","219","2,29","10485760","536871","5,12","0","7","350","3","2"
"11.11.2015 02:00:00","4","0","415","4,32","10485760","481296","4,59","2","17","350","108","218"
"11.11.2015 02:05:00","4","0","224","2,33","10485760","711983","6,79","4","12","350","3","2"
"11.11.2015 02:10:00","4","0","229","2,39","10485760","649069","6,19","0","8","350","15","16"
"11.11.2015 02:15:00","4","0","211","2,2","10485760","599785","5,72","0","7","350","3","2"
"11.11.2015 02:20:00","4","0","205","2,13","10485760","607126","5,79","0","7","350","2","2"
"11.11.2015 02:25:00","4","0","214","2,23","10485760","452985","4,32","0","7","350","3","2"
"11.11.2015 02:30:00","4","0","372","3,88","10485760","586154","5,59","0","14","350","85","91"
"11.11.2015 02:35:00","4","0","208","2,17","10485760","536871","5,12","0","7","350","3","2"
"11.11.2015 02:40:00","4","0","227","2,36","10485760","439353","4,19","0","8","350","15","16"
"11.11.2015 02:45:00","4","0","216","2,25","10485760","432013","4,12","10","9","350","3","2"
"11.11.2015 02:50:00","4","0","225","2,34","10485760","620757","5,92","0","12","350","10","9"
"11.11.2015 02:55:00","4","0","221","2,3","10485760","418382","3,99","0","7","350","3","2"
"11.11.2015 03:00:00","4","0","348","3,63","10485760","452985","4,32","0","14","350","72","76"
"11.11.2015 03:05:00","4","0","249","2,6","10485760","649069","6,19","4","9","350","16","17"
"11.11.2015 03:10:00","4","0","223","2,33","10485760","655360","6,25","0","8","350","15","16"
"11.11.2015 03:15:00","4","0","215","2,24","10485760","557842","5,32","0","7","350","3","2"
"11.11.2015 03:20:00","4","0","211","2,2","10485760","508559","4,85","0","7","350","3","2"
"11.11.2015 03:25:00","4","0","215","2,24","10485760","536871","5,12","0","7","350","3","2"
"11.11.2015 03:30:00","4","0","205","2,13","10485760","607126","5,79","0","6","350","3","2"
"11.11.2015 03:35:00","4","0","366","3,82","10485760","544211","5,19","0","15","350","85","91"
"11.11.2015 03:40:00","4","0","227","2,36","10485760","361759","3,45","0","8","350","15","16"
"11.11.2015 03:45:00","4","0","215","2,24","10485760","523239","4,99","0","19","350","3","2"
"11.11.2015 03:50:00","4","0","216","2,24","10485760","460325","4,39","0","7","350","3","2"
"11.11.2015 03:55:00","4","0","222","2,31","10485760","432013","4,12","0","7","350","3","2"
"11.11.2015 04:00:00","4","0","209","2,18","10485760","502268","4,79","0","6","350","3","2"
"11.11.2015 04:05:00","4","0","387","4,03","10485760","551551","5,26","2","28","350","85","91"
"11.11.2015 04:10:00","4","0","232","2,42","10485760","509608","4,86","0","8","350","15","16"
"11.11.2015 04:15:00","4","0","212","2,21","10485760","753926","7,19","0","7","350","3","2"
"11.11.2015 04:20:00","4","0","213","2,22","10485760","334496","3,19","0","7","350","3","2"
"11.11.2015 04:25:00","4","0","223","2,32","10485760","508559","4,85","0","7","350","3","2"
"11.11.2015 04:30:00","4","0","215","2,25","10485760","523239","4,99","0","7","350","3","2"
"11.11.2015 04:35:00","4","0","377","3,92","10485760","599785","5,72","0","15","350","85","91"
"11.11.2015 04:40:00","4","0","235","2,45","10485760","508559","4,85","0","7","350","15","16"
"11.11.2015 04:45:00","4","0","219","2,29","10485760","571474","5,45","0","22","350","3","2"
"11.11.2015 04:50:00","4","0","216","2,25","10485760","452985","4,32","0","6","350","3","2"
"11.11.2015 04:55:00","4","0","219","2,28","10485760","452985","4,32","0","7","350","3","2"
"11.11.2015 05:00:00","4","0","259","2,7","10485760","593494","5,66","0","7","350","25","125"
"11.11.2015 05:05:00","4","0","367","3,83","10485760","781189","7,45","0","14","350","73","78"
"11.11.2015 05:10:00","4","0","259","2,7","10485760","718275","6,85","0","9","350","27","30"
"11.11.2015 05:15:00","4","0","220","2,3","10485760","544211","5,19","0","8","350","3","2"
"11.11.2015 05:20:00","4","0","212","2,2","10485760","460325","4,39","0","7","350","3","2"
"11.11.2015 05:25:00","4","0","216","2,25","10485760","397410","3,79","0","7","350","3","2"
"11.11.2015 05:30:00","4","0","212","2,21","10485760","536871","5,12","0","6","350","3","2"
"11.11.2015 05:35:00","4","0","208","2,17","10485760","515899","4,92","0","7","350","3","2"
"11.11.2015 05:40:00","4","0","400","4,17","10485760","445645","4,25","0","15","350","95","102"
"11.11.2015 05:45:00","4","0","221","2,31","10485760","411042","3,92","0","9","350","5","5"
"11.11.2015 05:50:00","4","0","219","2,28","10485760","607126","5,79","0","7","350","3","2"
"11.11.2015 05:55:00","4","0","223","2,32","10485760","445645","4,25","0","7","350","3","2"
"11.11.2015 06:00:00","4","0","210","2,19","10485760","487588","4,65","2","9","350","4","5"
"11.11.2015 06:05:00","4","0","234","2,44","10485760","452985","4,32","8","16","350","16","11"
"11.11.2015 06:10:00","4","0","369","3,85","10485760","494928","4,72","0","15","350","85","91"
"11.11.2015 06:15:00","4","0","232","2,42","10485760","495976","4,73","0","8","350","15","16"
"11.11.2015 06:20:00","4","0","210","2,19","10485760","361759","3,45","0","7","350","3","2"
"11.11.2015 06:25:00","4","0","215","2,24","10485760","473956","4,52","0","7","350","3","2"
"11.11.2015 06:30:00","4","0","212","2,21","10485760","439353","4,19","0","6","350","2","2"
"11.11.2015 06:35:00","4","0","208","2,17","10485760","348127","3,32","0","7","350","2","2"
"11.11.2015 06:40:00","4","0","365","3,8","10485760","418382","3,99","0","15","350","85","91"
"11.11.2015 06:45:00","4","0","237","2,47","10485760","481296","4,59","0","20","350","16","17"
"11.11.2015 06:50:00","4","0","212","2,21","10485760","565182","5,39","0","6","350","2","2"
"11.11.2015 06:55:00","4","0","214","2,24","10485760","502268","4,79","0","7","350","2","2"
"11.11.2015 07:00:00","4","0","206","2,15","10485760","355467","3,39","0","7","350","2","2"
"11.11.2015 07:05:00","4","0","208","2,17","10485760","607126","5,79","0","7","350","3","2"
"11.11.2015 07:10:00","4","0","340","3,55","10485760","599785","5,72","0","14","350","72","77"
"11.11.2015 07:15:00","4","0","252","2,63","10485760","767558","7,32","0","10","350","28","31"
"11.11.2015 07:20:00","4","0","208","2,17","10485760","502268","4,79","0","7","350","2","2"
"11.11.2015 07:25:00","4","0","220","2,3","10485760","607126","5,79","0","7","350","3","2"
"11.11.2015 07:30:00","4","0","209","2,18","10485760","361759","3,45","0","7","350","2","2"
"11.11.2015 07:35:00","4","0","202","2,11","10485760","439353","4,19","0","7","350","3","2"
"11.11.2015 07:40:00","4","0","204","2,13","10485760","376439","3,59","0","7","350","2","2"
"11.11.2015 07:45:00","4","0","401","4,18","10485760","382730","3,65","0","17","350","98","106"
"11.11.2015 07:50:00","4","0","210","2,19","10485760","481296","4,59","0","6","350","2","2"
"11.11.2015 07:55:00","4","0","217","2,26","10485760","327156","3,12","0","7","350","2","2"
"11.11.2015 08:00:00","4","0","248","2,59","10485760","390070","3,72","0","7","350","24","125"
"11.11.2015 08:05:00","4","0","206","2,15","10485760","613417","5,85","0","7","350","3","2"
"11.11.2015 08:10:00","4","0","209","2,18","10485760","481296","4,59","1","7","350","3","2"
"11.11.2015 08:15:00","4","0","384","4,01","10485760","607126","5,79","0","16","350","97","106"
"11.11.2015 08:20:00","4","0","209","2,17","10485760","641728","6,12","2","7","350","3","2"
"11.11.2015 08:25:00","4","0","219","2,29","10485760","439353","4,19","0","6","350","2","2"
"11.11.2015 08:30:00","4","0","208","2,16","10485760","460325","4,39","1","6","350","2","2"
"11.11.2015 08:35:00","4","0","204","2,12","10485760","355467","3,39","0","6","350","2","2"
"11.11.2015 08:40:00","4","0","209","2,17","10485760","439353","4,19","0","7","350","2","2"
"11.11.2015 08:45:00","4","0","394","4,11","10485760","397410","3,79","0","17","350","97","106"
"11.11.2015 08:50:00","4","0","214","2,23","10485760","544211","5,19","0","6","350","2","2"
"11.11.2015 08:55:00","4","0","217","2,26","10485760","334496","3,19","0","7","350","2","2"
"11.11.2015 09:00:00","4","0","208","2,16","10485760","586154","5,59","0","7","350","3","2"
"11.11.2015 09:05:00","4","0","213","2,22","10485760","327156","3,12","0","7","350","2","2"
"11.11.2015 09:10:00","4","0","207","2,15","10485760","376439","3,59","0","7","350","3","2"
"11.11.2015 09:15:00","4","0","319","3,32","10485760","418382","3,99","0","14","350","60","64"
"11.11.2015 09:20:00","4","0","279","2,91","10485760","439353","4,19","0","11","350","41","45"
"11.11.2015 09:25:00","4","0","221","2,31","10485760","418382","3,99","0","7","350","2","2"
"11.11.2015 09:30:00","4","0","218","2,27","10485760","697303","6,65","0","7","350","3","2"
"11.11.2015 09:35:00","4","0","211","2,2","10485760","614466","5,86","9","7","350","3","2"
"11.11.2015 09:40:00","4","0","212","2,21","10485760","544211","5,19","0","7","350","2","2"
"11.11.2015 09:45:00","4","0","217","2,27","10485760","369099","3,52","0","19","350","3","2"
"11.11.2015 09:50:00","4","0","414","4,31","10485760","397410","3,79","0","16","350","97","105"
"11.11.2015 09:55:00","4","0","222","2,31","10485760","445645","4,25","0","27","350","2","2"
"11.11.2015 10:00:00","4","0","208","2,17","10485760","557842","5,32","4","9","350","4","5"
"11.11.2015 10:05:00","4","0","210","2,19","10485760","481296","4,59","0","7","350","3","2"
"11.11.2015 10:10:00","4","0","210","2,19","10485760","495976","4,73","0","7","350","3","2"
"11.11.2015 10:15:00","4","0","210","2,18","10485760","473956","4,52","0","7","350","3","2"
"11.11.2015 10:20:00","4","0","394","4,11","10485760","403702","3,85","0","16","350","97","105"
"11.11.2015 10:25:00","4","0","219","2,29","10485760","529531","5,05","0","7","350","2","2"
"11.11.2015 10:30:00","4","0","211","2,2","10485760","334496","3,19","0","7","350","2","2"
"11.11.2015 10:35:00","4","0","207","2,16","10485760","529531","5,05","0","6","350","2","2"
"11.11.2015 10:40:00","4","0","213","2,22","10485760","550502","5,25","0","6","350","2","2"
"11.11.2015 10:45:00","4","0","218","2,27","10485760","488636","4,66","0","8","350","3","2"
"11.11.2015 10:50:00","4","0","400","4,17","10485760","683672","6,52","0","16","350","97","106"
"11.11.2015 10:55:00","4","0","216","2,25","10485760","704643","6,72","0","6","350","2","2"
"11.11.2015 11:00:00","4","0","251","2,62","10485760","509608","4,86","0","7","350","24","125"
"11.11.2015 11:05:00","4","0","211","2,2","10485760","571474","5,45","0","7","350","2","2"
